# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16
32,-3,1,2,3,1,2,1,1,2,1,1,2,2,2,1,1,2,2
33,-3,1,2,3,1,2,1,1,2,1,2,1,2,2,1,1,2,2
34,-3,1,2,3,1,2,1,1,2,2,2,1,1,2,1,1,2,2
35,-3,1,2,3,1,2,1,2,2,1,2,1,2,1,1,1,2,2
36,-3,1,2,3,1,2,2,1,1,2,1,2,1,2,2,1,1,2
37,-3,1,2,3,1,2,2,1,2,1,2,1,2,2,1,1,1,2
38,-3,1,2,3,1,2,2,1,2,2,2,1,1,2,1,1,1,2
39,-3,1,2,3,1,2,2,2,2,1,2,1,2,1,1,1,1,2
40,-3,1,2,3,1,2,2,2,2,2,1,2,1,1,1,1,1,2
41,-3,1,2,3,1,2,2,2,2,2,2,1,1,1,1,1,1,2
42,-3,1,2,3,2,1,1,1,1,1,1,2,2,2,2,2,2,1
43,-3,1,2,3,2,1,1,1,1,1,2,1,2,2,2,2,2,1
44,-3,1,2,3,2,1,1,1,2,1,1,2,2,2,1,2,2,1
45,-3,1,2,3,2,1,1,1,2,1,2,1,2,2,1,2,2,1
46,-3,1,2,3,2,1,1,2,1,1,1,2,2,1,2,2,2,1
47,-3,1,2,3,2,1,1,2,1,1,2,1,2,1,2,2,2,1
48,-3,1,2,3,2,1,1,2,2,1,2,1,2,1,1,2,2,1
49,-3,1,2,3,2,2,1,1,1,1,2,1,2,2,2,1,2,1
50,-3,1,2,3,2,2,1,1,1,2,2,1,1,2,2,1,2,1
51,-3,1,2,3,2,2,1,1,2,1,1,2,2,2,1,1,2,1
52,-3,1,2,3,2,2,1,1,2,1,2,1,2,2,1,1,2,1
53,-3,1,2,3,2,2,1,1,2,2,2,1,1,2,1,1,2,1
54,-3,1,2,3,2,2,1,2,1,2,2,1,1,1,2,1,2,1
55,-3,1,2,3,2,2,1,2,2,1,2,1,2,1,1,1,2,1
56,-3,1,2,3,2,2,1,2,2,2,1,2,1,1,1,1,2,1
57,-3,1,2,3,2,2,1,2,2,2,2,1,1,1,1,1,2,1
58,-3,1,2,3,2,2,2,1,1,1,2,1,2,2,2,1,1,1
59,-3,1,2,3,2,2,2,1,2,1,1,2,2,2,1,1,1,1
60,-3,1,2,3,2,2,2,1,2,1,2,1,2,2,1,1,1,1
61,-4,1,3,4,1,3,2,3,2,1,2,2,3,1,2,1,2,3
62,-5,1,4,5,2,4,1,3,2,3,2,3,2,2,3,1,4,3
63,-3,2,1,3,1,1,1,2,1,1,2,1,2,1,2,2,2,2
64,-3,2,1,3,1,1,1,2,2,1,2,1,2,1,1,2,2,2
65,-3,2,1,3,1,1,2,1,2,1,1,2,2,2,1,2,1,2
66,-3,2,1,3,1,2,1,1,1,1,2,1,2,2,2,1,2,2
67,-3,2,1,3,1,2,1,1,2,1,1,2,2,2,1,1,2,2
68,-3,2,1,3,1,2,1,1,2,1,2,1,2,2,1,1,2,2
69,-3,2,1,3,1,2,1,2,1,2,2,1,1,1,2,1,2,2
70,-3,2,1,3,1,2,1,2,2,1,1,2,2,1,1,1,2,2
71,-3,2,1,3,1,2,2,1,2,2,1,2,1,2,1,1,1,2
72,-3,2,1,3,1,2,2,1,2,2,2,1,1,2,1,1,1,2
73,-3,2,1,3,2,1,1,1,1,1,1,2,2,2,2,2,2,1
74,-3,2,1,3,2,1,1,1,1,1,2,1,2,2,2,2,2,1
75,-3,2,1,3,2,1,1,1,2,1,1,2,2,2,1,2,2,1
76,-3,2,1,3,2,1,1,1,2,1,2,1,2,2,1,2,2,1
77,-3,2,1,3,2,1,1,2,1,1,1,2,2,1,2,2,2,1
78,-3,2,1,3,2,2,1,1,1,1,2,1,2,2,2,1,2,1
79,-3,2,1,3,2,2,1,1,1,2,2,1,1,2,2,1,2,1
80,-3,2,1,3,2,2,1,1,2,1,1,2,2,2,1,1,2,1
81,-3,2,1,3,2,2,1,1,2,1,2,1,2,2,1,1,2,1
82,-3,2,1,3,2,2,1,1,2,2,2,1,1,2,1,1,2,1
83,-3,2,1,3,2,2,1,2,2,1,2,1,2,1,1,1,2,1
84,-3,2,1,3,2,2,2,1,1,1,2,1,2,2,2,1,1,1
85,-3,2,1,3,2,2,2,1,1,2,2,1,1,2,2,1,1,1
86,-3,2,1,3,2,2,2,1,2,1,2,1,2,2,1,1,1,1
87,-3,2,1,3,2,2,2,1,2,2,2,1,1,2,1,1,1,1
88,-3,2,1,3,2,2,2,2,1,2,2,1,1,1,2,1,1,1
89,-4,2,2,4,1,3,2,3,2,1,2,2,3,1,2,1,2,3
90,-4,3,1,4,2,3,2,1,1,2,2,2,2,3,3,1,2,2
91,-4,3,1,4,2,3,2,3,1,1,2,2,3,1,3,1,2,2
92,-5,3,2,5,1,3,1,3,2,2,1,4,3,2,3,2,4,4
93,-5,3,2,5,1,3,1,3,2,2,4,1,3,2,3,2,4,4
94,-5,3,2,5,1,3,4,3,2,2,4,1,3,2,3,2,1,4
95,-5,3,2,5,2,2,3,3,2,1,4,1,4,2,3,3,2,3
96,-5,3,2,5,2,2,3,3,4,1,4,1,4,2,1,3,2,3
97,-5,3,2,5,2,4,1,1,2,3,2,3,2,4,3,1,4,3
98,-5,3,2,5,2,4,1,3,2,3,2,3,2,2,3,1,4,3
99,-5,3,2,5,3,4,1,1,2,3,2,3,2,4,3,1,4,2
100,-5,3,2,5,4,0,1,3,2,5,4,1,0,2,3,5,4,1
101,-5,3,2,5,4,2,3,3,2,1,4,1,4,2,3,3,2,1
102,-5,3,2,5,4,3,1,3,2,2,1,4,3,2,3,2,4,1
103,-5,3,2,5,4,3,1,3,2,2,4,1,3,2,3,2,4,1
104,-5,3,2,5,4,3,4,3,2,2,1,4,3,2,3,2,1,1
105,-5,3,2,5,4,3,4,3,2,2,4,1,3,2,3,2,1,1
106,-5,3,2,5,4,4,1,3,2,3,2,3,2,2,3,1,4,1
107,-7,3,4,7,2,3,2,6,4,4,2,5,3,1,3,4,5,5
108,-7,3,4,7,2,3,5,3,4,1,2,5,6,4,3,4,2,5
109,-7,3,4,7,2,3,5,3,4,1,5,2,6,4,3,4,2,5
110,-7,3,4,7,2,6,2,3,4,4,2,5,3,4,3,1,5,5
111,-7,3,4,7,2,6,5,3,4,1,2,5,6,4,3,1,2,5
112,-7,3,4,7,2,6,5,3,4,4,2,5,3,4,3,1,2,5
113,-7,3,4,7,5,3,5,3,1,1,2,5,6,4,6,4,2,2
114,-7,3,4,7,5,3,5,3,1,1,5,2,6,4,6,4,2,2
115,-7,3,4,7,5,3,5,3,1,4,2,5,3,4,6,4,2,2
116,-7,3,4,7,5,3,5,3,1,4,5,2,3,4,6,4,2,2
117,-7,3,4,7,5,3,5,3,4,1,2,5,6,4,3,4,2,2
118,-7,3,4,7,5,3,5,3,4,1,5,2,6,4,3,4,2,2
119,-7,3,4,7,5,6,2,3,4,4,2,5,3,4,3,1,5,2
120,-8,3,5,8,1,6,4,6,2,5,4,4,3,2,6,2,4,7
121,-8,3,5,8,4,6,4,6,2,5,4,4,3,2,6,2,4,4
122,-8,3,5,8,4,6,4,6,5,2,4,4,6,2,3,2,4,4
123,-9,3,6,9,2,6,3,3,4,3,6,3,6,6,5,3,6,7
124,-9,3,6,9,6,6,5,3,2,3,6,3,6,6,7,3,4,3
125,-11,3,8,11,4,6,7,3,2,5,4,7,6,8,9,5,4,7
126,-11,3,8,11,4,6,7,9,8,5,4,7,6,2,3,5,4,7
127,-13,3,10,13,2,6,5,9,4,7,8,5,6,4,9,7,8,11
128,-13,3,10,13,8,6,5,3,4,7,8,5,6,10,9,7,8,5
129,-13,3,10,13,8,6,5,9,10,7,8,5,6,4,3,7,8,5
130,-7,5,2,7,2,4,5,3,4,1,6,1,6,4,3,3,2,5
131,-7,5,2,7,4,4,5,3,4,1,6,1,6,4,3,3,2,3
132,-9,5,4,9,6,6,3,3,6,3,2,7,6,6,3,3,6,3
133,-7,6,1,7,2,3,5,3,4,1,5,2,6,4,3,4,2,5
134,-8,6,2,8,4,3,4,3,5,2,7,1,6,5,3,5,4,4
135,-8,6,2,8,4,3,4,6,2,2,4,4,6,2,6,5,4,4
136,-8,6,2,8,4,6,4,3,2,2,4,4,6,5,6,2,4,4
137,-8,6,2,8,4,6,4,3,2,5,4,4,3,5,6,2,4,4
138,-8,6,2,8,4,6,4,6,2,5,4,4,3,2,6,2,4,4
139,-8,6,2,8,4,6,4,6,5,2,4,4,6,2,3,2,4,4
140,-8,6,2,8,4,6,4,6,5,5,4,4,3,2,3,2,4,4
141,-8,6,2,8,4,6,7,6,5,5,4,4,3,2,3,2,1,4
142,-10,6,4,10,5,3,2,6,4,4,8,2,6,4,6,7,8,5
143,-10,6,4,10,5,6,2,3,4,4,2,8,6,7,6,4,8,5
144,-10,6,4,10,5,6,2,6,4,7,8,2,3,4,6,4,8,5
145,-10,6,4,10,5,9,2,3,4,4,2,8,6,7,6,1,8,5
146,-10,6,4,10,8,3,2,6,4,4,5,5,6,4,6,7,8,2
147,-10,6,4,10,8,3,2,6,4,4,8,2,6,4,6,7,8,2
148,-10,6,4,10,8,6,2,6,4,7,8,2,3,4,6,4,8,2
149,-10,6,4,10,8,6,5,6,4,7,8,2,3,4,6,4,5,2
150,-14,6,8,14,4,9,10,6,8,2,10,4,12,8,6,5,4,10
151,-14,6,8,14,4,12,4,6,8,5,4,10,9,8,6,2,10,10
152,-16,6,10,16,5,12,8,12,10,4,8,8,12,4,6,4,8,11
153,-9,7,2,9,4,6,3,3,6,3,6,3,6,6,3,3,6,5
154,-10,9,1,10,2,3,2,3,4,4,5,5,6,7,6,7,8,8
155,-11,9,2,11,4,6,4,3,8,5,4,7,6,8,3,5,7,7
156,-11,9,2,11,4,6,4,3,8,5,7,4,6,8,3,5,7,7
157,-11,9,2,11,4,6,4,6,8,8,1,10,3,5,3,5,7,7
158,-11,9,2,11,4,6,4,6,8,8,10,1,3,5,3,5,7,7
159,-11,9,2,11,4,6,7,3,2,5,4,7,6,8,9,5,4,7
160,-11,9,2,11,4,6,7,3,8,5,4,7,6,8,3,5,4,7
161,-11,9,2,11,4,6,7,3,8,5,10,1,6,8,3,5,4,7
162,-11,9,2,11,4,6,7,6,8,2,10,1,9,5,3,5,4,7
163,-11,9,2,11,4,6,7,9,8,5,4,7,6,2,3,5,4,7
164,-13,9,4,13,8,3,8,3,7,7,2,11,6,10,6,10,5,5
165,-13,9,4,13,8,3,8,3,7,7,11,2,6,10,6,10,5,5
166,-13,9,4,13,8,6,5,3,4,7,2,11,6,10,9,7,8,5
167,-13,9,4,13,8,6,5,3,4,7,8,5,6,10,9,7,8,5
168,-13,9,4,13,8,6,5,3,10,7,2,11,6,10,3,7,8,5
169,-13,9,4,13,8,6,5,3,10,7,8,5,6,10,3,7,8,5
170,-13,9,4,13,8,6,8,3,10,7,5,8,6,10,3,7,5,5
171,-13,9,4,13,8,6,8,3,10,7,8,5,6,10,3,7,5,5
172,-13,9,4,13,8,6,11,9,10,7,8,5,6,4,3,7,2,5
173,-13,9,4,13,8,9,5,3,4,7,8,5,6,10,9,4,8,5
174,-13,9,4,13,8,9,8,3,4,7,8,5,6,10,9,4,5,5
175,-13,9,4,13,8,12,5,3,4,7,2,11,6,10,9,1,8,5
176,-13,9,4,13,8,12,8,3,7,7,2,11,6,10,6,1,5,5
177,-14,9,5,14,10,6,10,6,2,2,7,7,12,8,12,8,4,4
178,-14,9,5,14,10,6,10,6,2,11,7,7,3,8,12,8,4,4
179,-14,9,5,14,10,6,10,6,11,2,7,7,12,8,3,8,4,4
180,-14,9,5,14,10,6,10,6,11,11,7,7,3,8,3,8,4,4
181,-16,9,7,16,5,3,5,12,10,10,8,8,6,4,6,13,11,11
182,-16,9,7,16,5,12,5,3,10,10,8,8,6,13,6,4,11,11
183,-16,9,7,16,5,12,5,12,10,10,8,8,6,4,6,4,11,11
184,-16,9,7,16,5,12,8,12,10,4,8,8,12,4,6,4,8,11
185,-16,9,7,16,5,12,14,12,10,10,8,8,6,4,6,4,2,11
186,-16,9,7,16,14,12,5,12,10,10,8,8,6,4,6,4,11,2
187,-16,9,7,16,14,12,14,12,10,10,8,8,6,4,6,4,2,2
188,-17,9,8,17,4,6,7,9,8,5,4,13,12,8,9,11,10,13
189,-17,9,8,17,4,6,7,15,8,5,4,13,12,2,9,11,10,13
190,-17,9,8,17,7,6,7,6,5,5,4,13,12,11,12,11,10,10
191,-17,9,8,17,7,6,7,6,5,5,13,4,12,11,12,11,10,10
192,-17,9,8,17,7,6,7,6,14,5,4,13,12,11,3,11,10,10
193,-17,9,8,17,7,6,7,6,14,5,13,4,12,11,3,11,10,10
194,-17,9,8,17,7,6,7,15,5,5,4,13,12,2,12,11,10,10
195,-17,9,8,17,7,6,7,15,14,5,4,13,12,2,3,11,10,10
196,-17,9,8,17,7,15,7,6,5,5,4,13,12,11,12,2,10,10
197,-17,9,8,17,13,6,7,9,5,5,4,13,12,8,12,11,10,4
198,-17,9,8,17,16,6,7,15,14,5,4,13,12,2,3,11,10,1
199,-19,9,10,19,2,12,11,3,4,13,14,5,6,16,15,7,8,17
200,-19,9,10,19,2,12,11,12,4,13,14,5,6,7,15,7,8,17
201,-19,9,10,19,11,12,11,3,4,13,5,14,6,16,15,7,8,8
202,-19,9,10,19,11,12,11,3,4,13,14,5,6,16,15,7,8,8
203,-19,9,10,19,11,12,11,3,13,13,14,5,6,16,6,7,8,8
204,-19,9,10,19,11,12,11,12,4,4,5,14,15,7,15,7,8,8
205,-19,9,10,19,11,12,11,12,4,4,14,5,15,7,15,7,8,8
206,-19,9,10,19,11,12,11,12,4,13,14,5,6,7,15,7,8,8
207,-19,9,10,19,11,12,11,12,13,4,14,5,15,7,6,7,8,8
208,-19,9,10,19,14,12,11,9,4,7,14,5,12,10,15,7,8,5
209,-19,9,10,19,14,12,11,9,4,13,14,5,6,10,15,7,8,5
210,-20,9,11,20,4,6,4,15,8,8,10,10,12,5,12,14,16,16
211,-20,9,11,20,4,6,13,6,8,8,10,10,12,14,12,14,7,16
212,-20,9,11,20,4,15,4,6,8,8,10,10,12,14,12,5,16,16
213,-20,9,11,20,4,15,4,15,8,8,10,10,12,5,12,5,16,16
214,-20,9,11,20,4,15,13,15,8,8,10,10,12,5,12,5,7,16
215,-20,9,11,20,13,6,4,6,8,8,10,10,12,14,12,14,16,7
216,-20,9,11,20,13,6,4,15,8,8,10,10,12,5,12,14,16,7
217,-20,9,11,20,13,15,4,6,8,8,10,10,12,14,12,5,16,7
218,-20,9,11,20,13,15,4,15,8,8,10,10,12,5,12,5,16,7
219,-23,9,14,23,10,6,10,15,20,11,16,7,12,8,3,17,13,13
220,-23,9,14,23,10,6,19,15,2,11,16,7,12,8,21,17,4,13
221,-23,9,14,23,10,6,19,15,20,11,16,7,12,8,3,17,4,13
222,-25,9,16,25,5,12,5,21,10,10,8,17,15,4,15,13,20,20
223,-25,9,16,25,5,21,5,12,10,10,8,17,15,13,15,4,20,20
224,-25,9,16,25,14,12,5,3,10,19,8,17,6,22,15,13,20,11
225,-25,9,16,25,14,12,5,21,10,10,8,17,15,4,15,13,20,11
226,-25,9,16,25,14,12,5,21,10,19,8,17,6,4,15,13,20,11
227,-25,9,16,25,14,21,5,12,10,10,8,17,15,13,15,4,20,11
228,-29,9,20,29,4,24,13,15,8,17,10,19,12,14,21,5,16,25
229,-29,9,20,29,22,6,13,15,8,17,10,19,12,14,21,23,16,7
230,-29,9,20,29,22,24,13,15,8,17,10,19,12,14,21,5,16,7
231,-31,9,22,31,8,12,17,21,16,7,11,20,24,10,15,19,14,23
232,-31,9,22,31,8,12,17,21,16,7,20,11,24,10,15,19,14,23
233,-31,9,22,31,8,12,17,21,16,25,20,11,6,10,15,19,14,23
234,-31,9,22,31,8,21,17,12,16,7,20,11,24,19,15,10,14,23
235,-31,9,22,31,8,21,17,21,16,7,20,11,24,10,15,10,14,23
236,-31,9,22,31,17,12,17,21,7,7,20,11,24,10,24,19,14,14
237,-31,9,22,31,17,21,17,12,7,7,20,11,24,19,24,10,14,14
238,-31,9,22,31,26,12,17,21,16,7,20,11,24,10,15,19,14,5
239,-32,9,23,32,10,24,10,24,20,11,16,16,21,8,12,8,22,22
240,-32,9,23,32,10,24,19,24,20,11,16,16,21,8,12,8,13,22
241,-32,9,23,32,19,24,10,24,11,20,16,16,12,8,21,8,22,13
242,-32,9,23,32,19,24,10,24,20,11,16,16,21,8,12,8,22,13
243,-35,9,26,35,7,15,7,24,14,14,22,13,21,11,21,20,28,28
244,-35,9,26,35,7,24,7,15,14,14,22,13,21,20,21,11,28,28
245,-35,9,26,35,16,24,7,15,14,14,22,13,21,20,21,11,28,19
246,-35,9,26,35,16,24,7,15,14,23,22,13,12,20,21,11,28,19
247,-35,9,26,35,16,24,7,24,14,23,22,13,12,11,21,11,28,19
248,-35,9,26,35,16,24,25,15,14,5,22,13,30,20,21,11,10,19
249,-37,9,28,37,11,30,11,21,22,13,14,23,24,16,15,7,26,26
250,-37,9,28,37,20,12,29,21,22,13,14,23,24,16,15,25,8,17
251,-37,9,28,37,20,30,11,21,22,13,14,23,24,16,15,7,26,17
252,-40,9,31,40,17,30,8,30,16,25,20,20,15,10,24,10,32,23
253,-41,9,32,41,10,24,19,33,20,11,16,25,30,8,21,17,22,31
254,-43,9,34,43,32,30,23,21,10,19,26,17,24,22,33,13,20,11
255,-20,12,8,20,13,12,4,6,8,8,4,16,12,14,12,8,16,7
256,-20,12,8,20,13,15,4,6,8,8,4,16,12,14,12,5,16,7
257,-20,15,5,20,10,15,4,6,8,8,10,10,12,14,12,5,16,10
258,-20,18,2,20,4,6,13,6,8,8,10,10,12,14,12,14,7,16
259,-22,18,4,22,8,12,8,12,16,7,11,11,15,10,6,10,14,14
260,-22,18,4,22,8,12,8,12,16,7,20,2,15,10,6,10,14,14
261,-22,18,4,22,8,12,17,12,16,7,11,11,15,10,6,10,5,14
262,-22,18,4,22,8,12,17,12,16,7,20,2,15,10,6,10,5,14
263,-22,18,4,22,8,12,17,12,16,16,11,11,6,10,6,10,5,14
264,-23,18,5,23,10,15,19,15,11,11,16,7,12,8,12,8,4,13
265,-25,18,7,25,14,21,5,12,10,10,8,17,15,13,15,4,20,11
266,-26,18,8,26,7,15,16,15,14,5,22,4,21,11,12,11,10,19
267,-26,18,8,26,16,6,7,6,14,14,13,13,12,20,12,20,19,10
268,-26,18,8,26,16,15,16,6,5,14,4,22,12,20,21,11,10,10
269,-26,18,8,26,16,15,16,6,5,14,13,13,12,20,21,11,10,10
270,-26,18,8,26,16,15,16,6,14,14,22,4,12,20,12,11,10,10
271,-26,18,8,26,16,15,16,15,14,5,22,4,21,11,12,11,10,10
272,-26,18,8,26,16,24,7,6,14,14,4,22,12,20,12,2,19,10
273,-28,18,10,28,11,12,20,12,13,4,23,5,24,16,15,16,8,17
274,-28,18,10,28,11,12,20,12,22,4,14,14,24,16,6,16,8,17
275,-28,18,10,28,11,12,20,12,22,4,23,5,24,16,6,16,8,17
276,-28,18,10,28,20,12,11,12,22,22,14,14,6,16,6,16,17,8
277,-28,18,10,28,20,12,20,12,4,13,5,23,15,16,24,16,8,8
278,-28,18,10,28,20,12,20,12,13,4,23,5,24,16,15,16,8,8
279,-29,18,11,29,22,24,13,15,8,17,10,19,12,14,21,5,16,7
280,-32,18,14,32,10,24,10,15,20,11,7,25,21,17,12,8,22,22
281,-32,18,14,32,10,24,10,24,11,20,16,16,12,8,21,8,22,22
282,-32,18,14,32,10,24,10,24,20,11,16,16,21,8,12,8,22,22
283,-32,18,14,32,10,24,19,6,20,20,16,16,12,26,12,8,13,22
284,-32,18,14,32,19,24,10,6,20,20,16,16,12,26,12,8,22,13
285,-32,18,14,32,19,24,10,24,20,11,16,16,21,8,12,8,22,13
286,-34,18,16,34,14,12,14,21,10,10,26,8,24,13,24,22,20,20
287,-34,18,16,34,14,12,14,21,28,10,26,8,24,13,6,22,20,20
288,-34,18,16,34,14,12,23,12,10,10,8,26,24,22,24,22,11,20
289,-34,18,16,34,14,12,23,12,10,10,26,8,24,22,24,22,11,20
290,-34,18,16,34,14,21,14,12,10,10,26,8,24,22,24,13,20,20
291,-34,18,16,34,23,12,14,12,10,10,8,26,24,22,24,22,20,11
292,-34,18,16,34,23,12,14,12,10,10,26,8,24,22,24,22,20,11
293,-34,18,16,34,23,12,14,12,28,10,8,26,24,22,6,22,20,11
294,-34,18,16,34,23,12,14,12,28,10,17,17,24,22,6,22,20,11
295,-34,18,16,34,23,21,14,12,10,10,26,8,24,22,24,13,20,11
296,-34,18,16,34,23,21,23,12,10,10,26,8,24,22,24,13,11,11
297,-37,18,19,37,11,30,11,12,22,13,14,23,24,25,15,7,26,26
298,-38,18,20,38,13,24,22,6,26,26,28,10,12,32,12,14,16,25
299,-38,18,20,38,13,24,22,24,26,8,28,10,30,14,12,14,16,25
300,-38,18,20,38,13,24,31,24,26,17,28,10,21,14,12,14,7,25
301,-38,18,20,38,22,15,22,24,8,8,28,10,30,14,30,23,16,16
302,-38,18,20,38,22,24,22,15,8,8,28,10,30,23,30,14,16,16
303,-40,18,22,40,17,30,8,30,16,25,20,20,15,10,24,10,32,23
304,-40,18,22,40,26,21,8,12,16,16,11,29,24,28,24,19,32,14
305,-40,18,22,40,26,30,8,12,16,16,11,29,24,28,24,10,32,14
306,-40,18,22,40,26,30,8,12,16,25,20,20,15,28,24,10,32,14
307,-40,18,22,40,26,30,8,30,16,25,20,20,15,10,24,10,32,14
308,-44,18,26,44,34,15,16,24,14,14,13,31,30,20,30,29,28,10
309,-50,18,32,50,19,15,10,33,20,20,34,16,30,17,30,35,40,31
310,-50,18,32,50,28,15,10,33,20,20,34,16,30,17,30,35,40,22
311,-31,27,4,31,8,12,17,21,16,7,20,11,24,10,15,19,14,23
312,-35,27,8,35,16,15,25,15,23,5,31,4,30,20,12,20,10,19
313,-35,27,8,35,16,24,7,15,14,14,22,13,21,20,21,11,28,19
314,-35,27,8,35,16,24,7,15,14,23,4,31,12,20,21,11,28,19
315,-35,27,8,35,16,24,7,15,14,23,22,13,12,20,21,11,28,19
316,-35,27,8,35,16,24,25,15,14,5,22,13,30,20,21,11,10,19
317,-35,27,8,35,16,24,25,15,14,23,22,13,12,20,21,11,10,19
318,-35,27,8,35,16,24,25,15,23,5,22,13,30,20,12,11,10,19
319,-35,27,8,35,16,24,25,15,23,23,22,13,12,20,12,11,10,19
320,-35,27,8,35,16,24,25,24,14,23,22,13,12,11,21,11,10,19
321,-37,27,10,37,20,12,11,21,22,13,32,5,24,16,15,25,26,17
322,-37,27,10,37,20,12,29,21,22,13,32,5,24,16,15,25,8,17
323,-37,27,10,37,20,30,11,12,22,13,14,23,24,25,15,7,26,17
324,-37,27,10,37,20,30,11,21,22,13,14,23,24,16,15,7,26,17
325,-37,27,10,37,20,30,11,21,22,22,14,23,15,16,15,7,26,17
326,-37,27,10,37,20,30,29,21,22,13,14,23,24,16,15,7,8,17
327,-38,27,11,38,22,24,22,24,26,8,28,10,30,14,12,14,16,16
328,-40,27,13,40,26,12,8,12,16,16,20,20,24,28,24,28,32,14
329,-40,27,13,40,26,21,8,12,16,16,11,29,24,28,24,19,32,14
330,-40,27,13,40,26,30,8,12,16,16,11,29,24,28,24,10,32,14
331,-40,27,13,40,26,30,8,12,16,16,20,20,24,28,24,10,32,14
332,-40,27,13,40,26,30,8,12,16,25,20,20,15,28,24,10,32,14
333,-41,27,14,41,10,24,19,15,20,11,34,7,30,26,21,17,22,31
334,-41,27,14,41,10,24,19,33,20,11,16,25,30,8,21,17,22,31
335,-41,27,14,41,28,15,19,15,20,11,34,7,30,26,21,26,22,13
336,-41,27,14,41,28,24,19,15,20,11,34,7,30,26,21,17,22,13
337,-41,27,14,41,28,24,19,15,20,29,34,7,12,26,21,17,22,13
338,-41,27,14,41,28,24,28,15,20,11,34,7,30,26,21,17,13,13
339,-43,27,16,43,32,12,23,21,10,19,8,35,24,22,33,31,20,11
340,-43,27,16,43,32,30,23,21,10,19,8,35,24,22,33,13,20,11
341,-43,27,16,43,32,30,23,21,10,19,26,17,24,22,33,13,20,11
342,-43,27,16,43,32,30,23,21,10,28,26,17,15,22,33,13,20,11
343,-44,27,17,44,34,15,16,24,14,14,13,31,30,20,30,29,28,10
344,-47,27,20,47,22,24,31,15,8,17,10,37,30,32,39,23,16,25
345,-47,27,20,47,22,42,13,15,26,17,10,37,30,32,21,5,34,25
346,-49,27,22,49,17,30,35,21,34,7,38,11,42,28,15,19,14,32
347,-49,27,22,49,26,30,35,21,16,7,38,11,42,28,33,19,14,23
