# In order b + a_0x_0 + a_1x_1 + a_2x_2 + a_3x_3 + a_4x_4 + a_5x_5 + a_6x_6 + a_7x_7 + a_8x_8 + a_9x_9 + a_10x_10 + a_11x_11 + a_12x_12 + a_13x_13 + a_14x_14 + a_15x_15 + a_16x_16 >= 0
index,b,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16
348,-47,27,32,23,10,24,37,15,20,47,16,25,30,8,39,17,22,31
349,-65,27,32,23,46,42,19,33,38,65,16,43,48,44,21,17,22,49
350,-55,27,34,7,14,48,41,21,28,55,44,17,24,22,33,31,38,11
351,-55,27,34,7,14,48,41,21,28,55,44,35,24,22,33,31,20,11
352,-55,27,34,25,14,30,41,21,28,55,26,17,42,40,15,13,38,29
353,-73,27,34,25,50,48,23,39,46,73,44,17,24,22,51,49,56,29
354,-50,36,26,8,16,42,34,24,14,50,40,22,21,20,30,29,28,10
355,-49,36,28,19,38,30,11,21,13,49,14,23,42,34,15,7,26,35
356,-44,36,29,20,22,24,22,15,8,44,28,28,30,32,12,14,16,16
357,-44,36,29,20,31,24,13,15,8,44,28,28,30,32,12,14,16,16
358,-47,36,32,14,28,33,19,15,11,47,34,25,30,17,30,17,22,13
359,-50,36,35,8,16,42,34,15,14,50,40,22,30,20,30,20,28,10
360,-65,45,14,23,28,42,37,51,20,65,34,43,48,44,21,17,22,31
361,-55,45,16,25,32,30,23,39,10,55,8,35,24,40,15,31,20,47
362,-55,45,16,25,32,30,23,39,10,55,26,35,42,40,15,13,20,29
363,-59,45,26,35,52,24,7,33,14,59,22,31,48,38,21,11,28,37
364,-55,45,34,25,50,30,5,21,10,55,26,35,42,40,15,13,20,29
365,-73,45,34,25,50,48,23,39,28,73,26,17,24,22,51,49,56,47
366,-61,45,40,31,44,30,17,21,16,61,38,29,42,46,15,19,32,23
367,-59,45,44,17,34,42,25,15,14,59,22,31,30,20,39,29,28,37
368,-59,45,44,17,34,42,25,15,14,59,40,31,30,20,39,29,28,19
369,-59,45,44,17,34,42,25,15,14,59,40,31,30,38,21,29,28,19
370,-67,45,46,19,38,48,29,21,22,67,32,23,24,16,51,43,44,35
371,-67,45,46,19,38,48,29,21,22,67,32,23,42,16,51,25,44,35
372,-65,45,50,5,10,60,55,15,20,65,52,25,30,26,39,35,40,13
373,-65,45,50,14,28,51,37,15,20,65,52,25,30,26,39,35,40,13
374,-65,45,50,23,10,42,55,15,20,65,52,25,30,26,39,35,40,13
375,-65,45,50,23,46,42,19,15,20,65,25,25,30,44,21,35,40,40
376,-65,45,50,23,46,42,19,15,20,65,34,25,30,44,21,35,40,31
377,-65,45,50,41,28,24,37,15,20,65,52,25,30,26,39,35,40,13
378,-95,45,62,35,70,60,25,33,50,95,40,31,66,20,75,29,64,55
379,-77,63,44,35,52,42,25,33,14,77,22,49,66,56,21,11,28,55
380,-77,63,44,35,70,42,7,33,14,77,22,49,66,56,21,11,28,55
381,-95,63,62,53,34,42,61,33,32,95,58,31,66,74,21,29,64,37
382,-95,63,62,53,52,42,43,33,32,95,58,31,66,74,21,29,64,37
383,-85,63,64,19,38,66,47,21,22,85,68,41,42,34,51,43,44,17
384,-91,63,70,25,50,66,41,21,28,91,44,35,42,22,69,49,56,47
385,-91,63,70,25,50,66,41,21,28,91,62,35,42,58,33,49,56,29
